"x","y","lst_Jun_2025","lst_mean","lst_sd","ndvi_NDVI_Jun_2025","ndvi_mean","ndvi_sd","elevation","landcover","landcover_label"
-5.4625,35.7291666666667,27.2003009608201,27.2003009608201,NA,-0.0436151799798771,-0.0436151799798771,NA,449,7,"Other"
-5.45416666666667,35.7291666666667,27.1003005793504,27.1003005793504,NA,-0.0408051024618587,-0.0408051024618587,NA,478,7,"Other"
-5.44583333333333,35.7291666666667,27.2003009608201,27.2003009608201,NA,-0.0402237071133032,-0.0402237071133032,NA,484,7,"Other"
-5.4375,35.7291666666667,27.4002998164109,27.4002998164109,NA,-0.0476849474197658,-0.0476849474197658,NA,407,7,"Other"
-5.42916666666667,35.7291666666667,27.6003005793504,27.6003005793504,NA,-0.0699717691143943,-0.0699717691143943,NA,177,7,"Other"
-5.42083333333333,35.7291666666667,27.6003005793504,27.6003005793504,NA,-0.0725880481828941,-0.0725880481828941,NA,150,7,"Other"
-5.4125,35.7291666666667,27.7003009608201,27.7003009608201,NA,-0.075591924150431,-0.075591924150431,NA,119,7,"Other"
-5.40416666666667,35.7291666666667,27.7003009608201,27.7003009608201,NA,-0.0794678931408012,-0.0794678931408012,NA,79,7,"Other"
-5.39583333333333,35.7291666666667,27.7003009608201,27.7003009608201,NA,-0.0756888233751903,-0.0756888233751903,NA,118,7,"Other"
-5.3875,35.7291666666667,27.7003009608201,27.7003009608201,NA,-0.0722004512838571,-0.0722004512838571,NA,154,7,"Other"
-5.37916666666667,35.7291666666667,27.7003009608201,27.7003009608201,NA,-0.0724911489581349,-0.0724911489581349,NA,151,7,"Other"
-5.37083333333333,35.7291666666667,27.7003009608201,27.7003009608201,NA,-0.0783051024436901,-0.0783051024436901,NA,91,7,"Other"
-5.3625,35.7291666666667,27.7003009608201,27.7003009608201,NA,-0.082084172209301,-0.082084172209301,NA,52,7,"Other"
-5.35416666666667,35.7291666666667,27.6003005793504,27.6003005793504,NA,-0.0839252574797269,-0.0839252574797269,NA,33,7,"Other"
-5.34583333333333,35.7291666666667,27.5003001978807,27.5003001978807,NA,-0.0859601411996712,-0.0859601411996712,NA,12,7,"Other"
-5.9375,35.7208333333333,27.3003013422899,27.3003013422899,NA,-0.086638435772986,-0.086638435772986,NA,5,7,"Other"
-5.92916666666667,35.7208333333333,27.5003001978807,27.5003001978807,NA,-0.0865415365482267,-0.0865415365482267,NA,6,7,"Other"
-5.92083333333333,35.7208333333333,27.6003005793504,27.6003005793504,NA,-0.0864446373234675,-0.0864446373234675,NA,7,7,"Other"
-5.9125,35.7208333333333,27.8003013422899,27.8003013422899,NA,-0.0859601411996712,-0.0859601411996712,NA,12,7,"Other"
-5.90416666666667,35.7208333333333,28.0003001978807,28.0003001978807,NA,-0.0856694435253934,-0.0856694435253934,NA,15,7,"Other"
-5.89583333333333,35.7208333333333,28.0003001978807,28.0003001978807,NA,-0.0847004512778009,-0.0847004512778009,NA,25,7,"Other"
-5.8875,35.7208333333333,28.1003005793504,28.1003005793504,NA,-0.0826655675578566,-0.0826655675578566,NA,46,7,"Other"
-5.87916666666667,35.7208333333333,28.1003005793504,28.1003005793504,NA,-0.0828593660073751,-0.0828593660073751,NA,44,7,"Other"
-5.87083333333333,35.7208333333333,28.2003009608201,28.2003009608201,NA,-0.0819872729845418,-0.0819872729845418,NA,53,7,"Other"
-5.8625,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0812120791864678,-0.0812120791864678,NA,61,7,"Other"
-5.85416666666667,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0795647923655604,-0.0795647923655604,NA,78,7,"Other"
-5.84583333333333,35.7208333333333,28.4002998164109,28.4002998164109,NA,-0.0808244822874307,-0.0808244822874307,NA,65,7,"Other"
-5.8375,35.7208333333333,28.4002998164109,28.4002998164109,NA,-0.0815996760855048,-0.0815996760855048,NA,57,7,"Other"
-5.82916666666667,35.7208333333333,28.5003001978807,28.5003001978807,NA,-0.0827624667826158,-0.0827624667826158,NA,45,7,"Other"
-5.82083333333333,35.7208333333333,28.5003001978807,28.5003001978807,NA,-0.0837314590302084,-0.0837314590302084,NA,35,7,"Other"
-5.8125,35.7208333333333,28.6003005793504,28.6003005793504,NA,-0.0847004512778009,-0.0847004512778009,NA,25,7,"Other"
-5.80416666666667,35.7208333333333,28.6003005793504,28.6003005793504,NA,-0.0851849474015972,-0.0851849474015972,NA,20,7,"Other"
-5.79583333333333,35.7208333333333,28.6003005793504,28.6003005793504,NA,-0.081696575310264,-0.081696575310264,NA,56,7,"Other"
-5.7875,35.7208333333333,28.7003009608201,28.7003009608201,NA,-0.0793709939160419,-0.0793709939160419,NA,80,7,"Other"
-5.77916666666667,35.7208333333333,28.7003009608201,28.7003009608201,NA,-0.0817934745350233,-0.0817934745350233,NA,55,7,"Other"
-5.77083333333333,35.7208333333333,28.7003009608201,28.7003009608201,NA,-0.0821810714340603,-0.0821810714340603,NA,51,7,"Other"
-5.7625,35.7208333333333,28.7003009608201,28.7003009608201,NA,-0.0792740946912827,-0.0792740946912827,NA,81,7,"Other"
-5.75416666666667,35.7208333333333,28.7003009608201,28.7003009608201,NA,-0.080533784613153,-0.080533784613153,NA,68,7,"Other"
-5.74583333333333,35.7208333333333,28.7003009608201,28.7003009608201,NA,-0.0803399861636345,-0.0803399861636345,NA,70,7,"Other"
-5.7375,35.7208333333333,28.7003009608201,28.7003009608201,NA,-0.0830531644568936,-0.0830531644568936,NA,42,7,"Other"
-5.72916666666667,35.7208333333333,28.6003005793504,28.6003005793504,NA,-0.0821810714340603,-0.0821810714340603,NA,51,7,"Other"
-5.72083333333333,35.7208333333333,28.6003005793504,28.6003005793504,NA,-0.0794678931408012,-0.0794678931408012,NA,79,7,"Other"
-5.7125,35.7208333333333,28.5003001978807,28.5003001978807,NA,-0.0793709939160419,-0.0793709939160419,NA,80,7,"Other"
-5.70416666666667,35.7208333333333,28.5003001978807,28.5003001978807,NA,-0.075204327251394,-0.075204327251394,NA,123,7,"Other"
-5.69583333333333,35.7208333333333,28.4002998164109,28.4002998164109,NA,-0.069874869889635,-0.069874869889635,NA,178,7,"Other"
-5.6875,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0664833970230611,-0.0664833970230611,NA,213,7,"Other"
-5.67916666666667,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0647392109773945,-0.0647392109773945,NA,231,7,"Other"
-5.67083333333333,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0674523892706537,-0.0674523892706537,NA,203,7,"Other"
-5.6625,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0716190559353016,-0.0716190559353016,NA,160,7,"Other"
-5.65416666666667,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0650299086516723,-0.0650299086516723,NA,228,7,"Other"
-5.64583333333333,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0709407613619868,-0.0709407613619868,NA,167,7,"Other"
-5.6375,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0739446373295237,-0.0739446373295237,NA,136,7,"Other"
-5.62916666666667,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.074816730352357,-0.074816730352357,NA,127,7,"Other"
-5.62083333333333,35.7208333333333,28.3003013422899,28.3003013422899,NA,-0.0741384357790422,-0.0741384357790422,NA,134,7,"Other"
-5.6125,35.7208333333333,28.2003009608201,28.2003009608201,NA,-0.0654175055507093,-0.0654175055507093,NA,224,7,"Other"
-5.60416666666667,35.7208333333333,28.2003009608201,28.2003009608201,NA,-0.0639640171793205,-0.0639640171793205,NA,239,7,"Other"
-5.59583333333333,35.7208333333333,28.2003009608201,28.2003009608201,NA,-0.064545412527876,-0.064545412527876,NA,233,7,"Other"
-5.5875,35.7208333333333,28.2003009608201,28.2003009608201,NA,-0.0659020016745056,-0.0659020016745056,NA,219,7,"Other"
-5.57916666666667,35.7208333333333,28.1003005793504,28.1003005793504,NA,-0.0598942497394318,-0.0598942497394318,NA,281,7,"Other"
-5.57083333333333,35.7208333333333,28.0003001978807,28.0003001978807,NA,-0.0490415365663953,-0.0490415365663953,NA,393,7,"Other"
-5.5625,35.7208333333333,27.8003013422899,27.8003013422899,NA,-0.035184947425822,-0.035184947425822,NA,536,7,"Other"
-5.55416666666667,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.0402237071133032,-0.0402237071133032,NA,484,7,"Other"
-5.54583333333333,35.7208333333333,27.8003013422899,27.8003013422899,NA,-0.0555337846252654,-0.0555337846252654,NA,326,7,"Other"
-5.5375,35.7208333333333,27.9002998164109,27.9002998164109,NA,-0.0615415365603391,-0.0615415365603391,NA,264,7,"Other"
-5.52916666666667,35.7208333333333,28.0003001978807,28.0003001978807,NA,-0.069099676091561,-0.069099676091561,NA,186,7,"Other"
-5.52083333333333,35.7208333333333,28.0003001978807,28.0003001978807,NA,-0.0710376605867461,-0.0710376605867461,NA,166,7,"Other"
-5.5125,35.7208333333333,28.0003001978807,28.0003001978807,NA,-0.0614446373355799,-0.0614446373355799,NA,265,7,"Other"
-5.50416666666667,35.7208333333333,28.1003005793504,28.1003005793504,NA,-0.069487272990598,-0.069487272990598,NA,182,7,"Other"
-5.49583333333333,35.7208333333333,28.0003001978807,28.0003001978807,NA,-0.0718128543848201,-0.0718128543848201,NA,158,7,"Other"
-5.4875,35.7208333333333,27.8003013422899,27.8003013422899,NA,-0.069099676091561,-0.069099676091561,NA,186,7,"Other"
-5.47916666666667,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.0651268078764315,-0.0651268078764315,NA,227,7,"Other"
-5.47083333333333,35.7208333333333,27.5003001978807,27.5003001978807,NA,-0.064933009426913,-0.064933009426913,NA,229,7,"Other"
-5.4625,35.7208333333333,27.3003013422899,27.3003013422899,NA,-0.053111304006284,-0.053111304006284,NA,351,7,"Other"
-5.45416666666667,35.7208333333333,27.2003009608201,27.2003009608201,NA,-0.0446810714522289,-0.0446810714522289,NA,438,7,"Other"
-5.44583333333333,35.7208333333333,27.3003013422899,27.3003013422899,NA,-0.0440996761036734,-0.0440996761036734,NA,444,7,"Other"
-5.4375,35.7208333333333,27.4002998164109,27.4002998164109,NA,-0.0542740947033951,-0.0542740947033951,NA,339,7,"Other"
-5.42916666666667,35.7208333333333,27.6003005793504,27.6003005793504,NA,-0.0684213815182462,-0.0684213815182462,NA,193,7,"Other"
-5.42083333333333,35.7208333333333,27.6003005793504,27.6003005793504,NA,-0.0737508388800052,-0.0737508388800052,NA,138,7,"Other"
-5.4125,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.0771423117465791,-0.0771423117465791,NA,103,7,"Other"
-5.40416666666667,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.08092138151219,-0.08092138151219,NA,64,7,"Other"
-5.39583333333333,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.080533784613153,-0.080533784613153,NA,68,7,"Other"
-5.3875,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.0775299086456161,-0.0775299086456161,NA,99,7,"Other"
-5.37916666666667,35.7208333333333,27.8003013422899,27.8003013422899,NA,-0.0760764202742273,-0.0760764202742273,NA,114,7,"Other"
-5.37083333333333,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.0825686683330973,-0.0825686683330973,NA,47,7,"Other"
-5.3625,35.7208333333333,27.7003009608201,27.7003009608201,NA,-0.082084172209301,-0.082084172209301,NA,52,7,"Other"
-5.35416666666667,35.7208333333333,27.6003005793504,27.6003005793504,NA,-0.0872198311215415,-0.0872198311215415,NA,-1,7,"Other"
-5.34583333333333,35.7208333333333,27.5003001978807,27.5003001978807,NA,-0.0869291334472638,-0.0869291334472638,NA,2,7,"Other"
-5.3375,35.7208333333333,27.4002998164109,27.4002998164109,NA,-0.087026032672023,-0.087026032672023,NA,1,7,"Other"
-5.9375,35.7125,27.3003013422899,27.3003013422899,NA,-0.0839252574797269,-0.0839252574797269,NA,33,7,"Other"
-5.92916666666667,35.7125,27.5003001978807,27.5003001978807,NA,-0.0864446373234675,-0.0864446373234675,NA,7,7,"Other"
-5.92083333333333,35.7125,27.7003009608201,27.7003009608201,NA,-0.0856694435253934,-0.0856694435253934,NA,15,7,"Other"
-5.9125,35.7125,27.8003013422899,27.8003013422899,NA,-0.0847004512778009,-0.0847004512778009,NA,25,7,"Other"
-5.90416666666667,35.7125,28.0003001978807,28.0003001978807,NA,-0.0843128543787639,-0.0843128543787639,NA,29,7,"Other"
-5.89583333333333,35.7125,28.0003001978807,28.0003001978807,NA,-0.0834407613559306,-0.0834407613559306,NA,38,7,"Other"
-5.8875,35.7125,28.1003005793504,28.1003005793504,NA,-0.0831500636816528,-0.0831500636816528,NA,41,7,"Other"
-5.87916666666667,35.7125,28.1003005793504,28.1003005793504,NA,-0.0826655675578566,-0.0826655675578566,NA,46,7,"Other"
-5.87083333333333,35.7125,28.2003009608201,28.2003009608201,NA,-0.0821810714340603,-0.0821810714340603,NA,51,7,"Other"
-5.8625,35.7125,28.2003009608201,28.2003009608201,NA,-0.0814058776359863,-0.0814058776359863,NA,59,7,"Other"
-5.85416666666667,35.7125,28.3003013422899,28.3003013422899,NA,-0.0810182807369492,-0.0810182807369492,NA,63,7,"Other"
-5.84583333333333,35.7125,28.3003013422899,28.3003013422899,NA,-0.0812120791864678,-0.0812120791864678,NA,61,7,"Other"
-5.8375,35.7125,28.4002998164109,28.4002998164109,NA,-0.0831500636816528,-0.0831500636816528,NA,41,7,"Other"
-5.82916666666667,35.7125,28.5003001978807,28.5003001978807,NA,-0.0819872729845418,-0.0819872729845418,NA,53,7,"Other"
-5.82083333333333,35.7125,28.5003001978807,28.5003001978807,NA,-0.08092138151219,-0.08092138151219,NA,64,7,"Other"
-5.8125,35.7125,28.6003005793504,28.6003005793504,NA,-0.0815027768607455,-0.0815027768607455,NA,58,7,"Other"
-5.80416666666667,35.7125,28.6003005793504,28.6003005793504,NA,-0.0829562652321343,-0.0829562652321343,NA,43,7,"Other"
-5.79583333333333,35.7125,28.7003009608201,28.7003009608201,NA,-0.0787895985674864,-0.0787895985674864,NA,86,7,"Other"
-5.7875,35.7125,28.7003009608201,28.7003009608201,NA,-0.0802430869388752,-0.0802430869388752,NA,71,7,"Other"
-5.77916666666667,35.7125,28.7003009608201,28.7003009608201,NA,-0.0824717691083381,-0.0824717691083381,NA,48,7,"Other"
-5.77083333333333,35.7125,28.8003013422899,28.8003013422899,NA,-0.0817934745350233,-0.0817934745350233,NA,55,7,"Other"
-5.7625,35.7125,28.8003013422899,28.8003013422899,NA,-0.0790802962417642,-0.0790802962417642,NA,83,7,"Other"
-5.75416666666667,35.7125,28.8003013422899,28.8003013422899,NA,-0.0775299086456161,-0.0775299086456161,NA,99,7,"Other"
-5.74583333333333,35.7125,28.8003013422899,28.8003013422899,NA,-0.0742353350038014,-0.0742353350038014,NA,133,7,"Other"
-5.7375,35.7125,28.7003009608201,28.7003009608201,NA,-0.0781113039941716,-0.0781113039941716,NA,93,7,"Other"
-5.72916666666667,35.7125,28.7003009608201,28.7003009608201,NA,-0.0757857225999495,-0.0757857225999495,NA,117,7,"Other"
-5.72083333333333,35.7125,28.7003009608201,28.7003009608201,NA,-0.0728787458571719,-0.0728787458571719,NA,147,7,"Other"
-5.7125,35.7125,28.6003005793504,28.6003005793504,NA,-0.0753012264761532,-0.0753012264761532,NA,122,7,"Other"
-5.70416666666667,35.7125,28.5003001978807,28.5003001978807,NA,-0.0774330094208568,-0.0774330094208568,NA,100,7,"Other"
-5.69583333333333,35.7125,28.5003001978807,28.5003001978807,NA,-0.0723942497333756,-0.0723942497333756,NA,152,7,"Other"
-5.6875,35.7125,28.5003001978807,28.5003001978807,NA,-0.069099676091561,-0.069099676091561,NA,186,7,"Other"
-5.67916666666667,35.7125,28.4002998164109,28.4002998164109,NA,-0.0683244822934869,-0.0683244822934869,NA,194,7,"Other"
-5.67083333333333,35.7125,28.4002998164109,28.4002998164109,NA,-0.0640609164040798,-0.0640609164040798,NA,238,7,"Other"
-5.6625,35.7125,28.4002998164109,28.4002998164109,NA,-0.0630919241564872,-0.0630919241564872,NA,248,7,"Other"
-5.65416666666667,35.7125,28.4002998164109,28.4002998164109,NA,-0.0658051024497463,-0.0658051024497463,NA,220,7,"Other"
-5.64583333333333,35.7125,28.4002998164109,28.4002998164109,NA,-0.0674523892706537,-0.0674523892706537,NA,203,7,"Other"
-5.6375,35.7125,28.4002998164109,28.4002998164109,NA,-0.0710376605867461,-0.0710376605867461,NA,166,7,"Other"
-5.62916666666667,35.7125,28.3003013422899,28.3003013422899,NA,-0.0639640171793205,-0.0639640171793205,NA,239,7,"Other"
-5.62083333333333,35.7125,28.3003013422899,28.3003013422899,NA,-0.0699717691143943,-0.0699717691143943,NA,177,7,"Other"
-5.6125,35.7125,28.3003013422899,28.3003013422899,NA,-0.0723942497333756,-0.0723942497333756,NA,152,7,"Other"
-5.60416666666667,35.7125,28.2003009608201,28.2003009608201,NA,-0.0600880481889503,-0.0600880481889503,NA,279,7,"Other"
-5.59583333333333,35.7125,28.2003009608201,28.2003009608201,NA,-0.0595066528403948,-0.0595066528403948,NA,285,7,"Other"
-5.5875,35.7125,28.1003005793504,28.1003005793504,NA,-0.0628981257069687,-0.0628981257069687,NA,250,7,"Other"
-5.57916666666667,35.7125,28.1003005793504,28.1003005793504,NA,-0.05882835826708,-0.05882835826708,NA,292,7,"Other"
-5.57083333333333,35.7125,28.0003001978807,28.0003001978807,NA,-0.0534020016805618,-0.0534020016805618,NA,348,7,"Other"
-5.5625,35.7125,28.0003001978807,28.0003001978807,NA,-0.0578593660194875,-0.0578593660194875,NA,302,7,"Other"
-5.55416666666667,35.7125,27.9002998164109,27.9002998164109,NA,-0.0530144047815248,-0.0530144047815248,NA,352,7,"Other"
-5.54583333333333,35.7125,27.9002998164109,27.9002998164109,NA,-0.0570841722214134,-0.0570841722214134,NA,310,7,"Other"
-5.5375,35.7125,28.0003001978807,28.0003001978807,NA,-0.0659989008992648,-0.0659989008992648,NA,218,7,"Other"
-5.52916666666667,35.7125,28.1003005793504,28.1003005793504,NA,-0.0696810714401165,-0.0696810714401165,NA,180,7,"Other"
-5.52083333333333,35.7125,28.1003005793504,28.1003005793504,NA,-0.0756888233751903,-0.0756888233751903,NA,118,7,"Other"
-5.5125,35.7125,28.2003009608201,28.2003009608201,NA,-0.0750105288018755,-0.0750105288018755,NA,125,7,"Other"
-5.50416666666667,35.7125,28.2003009608201,28.2003009608201,NA,-0.0770454125218198,-0.0770454125218198,NA,104,7,"Other"
-5.49583333333333,35.7125,28.1003005793504,28.1003005793504,NA,-0.074816730352357,-0.074816730352357,NA,127,7,"Other"
-5.4875,35.7125,27.9002998164109,27.9002998164109,NA,-0.0736539396552459,-0.0736539396552459,NA,139,7,"Other"
-5.47916666666667,35.7125,27.8003013422899,27.8003013422899,NA,-0.0688089784172832,-0.0688089784172832,NA,189,7,"Other"
-5.47083333333333,35.7125,27.6003005793504,27.6003005793504,NA,-0.0639640171793205,-0.0639640171793205,NA,239,7,"Other"
-5.4625,35.7125,27.3003013422899,27.3003013422899,NA,-0.0450686683512659,-0.0450686683512659,NA,434,7,"Other"
-5.45416666666667,35.7125,27.3003013422899,27.3003013422899,NA,-0.0461345598236177,-0.0461345598236177,NA,423,7,"Other"
-5.44583333333333,35.7125,27.3003013422899,27.3003013422899,NA,-0.0438089784293956,-0.0438089784293956,NA,447,7,"Other"
-5.4375,35.7125,27.5003001978807,27.5003001978807,NA,-0.0575686683452097,-0.0575686683452097,NA,305,7,"Other"
-5.42916666666667,35.7125,27.6003005793504,27.6003005793504,NA,-0.0717159551600608,-0.0717159551600608,NA,159,7,"Other"
-5.42083333333333,35.7125,27.7003009608201,27.7003009608201,NA,-0.0730725443066904,-0.0730725443066904,NA,145,7,"Other"
-5.4125,35.7125,27.7003009608201,27.7003009608201,NA,-0.0806306838379122,-0.0806306838379122,NA,67,7,"Other"
-5.40416666666667,35.7125,27.7003009608201,27.7003009608201,NA,-0.0814058776359863,-0.0814058776359863,NA,59,7,"Other"
-5.39583333333333,35.7125,27.7003009608201,27.7003009608201,NA,-0.0830531644568936,-0.0830531644568936,NA,42,7,"Other"
-5.3875,35.7125,27.7003009608201,27.7003009608201,NA,-0.0814058776359863,-0.0814058776359863,NA,59,7,"Other"
-5.37916666666667,35.7125,27.7003009608201,27.7003009608201,NA,-0.0821810714340603,-0.0821810714340603,NA,51,7,"Other"
-5.37083333333333,35.7125,27.7003009608201,27.7003009608201,NA,-0.0843128543787639,-0.0843128543787639,NA,29,7,"Other"
-5.3625,35.7125,27.7003009608201,27.7003009608201,NA,-0.0869291334472638,-0.0869291334472638,NA,2,7,"Other"
-5.35416666666667,35.7125,27.6003005793504,27.6003005793504,NA,-0.087026032672023,-0.087026032672023,NA,1,7,"Other"
-5.34583333333333,35.7125,27.5003001978807,27.5003001978807,NA,-0.087026032672023,-0.087026032672023,NA,1,7,"Other"
-5.3375,35.7125,27.4002998164109,27.4002998164109,NA,-0.0869291334472638,-0.0869291334472638,NA,2,7,"Other"
-5.9375,35.7041666666667,27.3003013422899,27.3003013422899,NA,-0.0839252574797269,-0.0839252574797269,NA,33,7,"Other"
-5.92916666666667,35.7041666666667,27.5003001978807,27.5003001978807,NA,-0.0796616915903197,-0.0796616915903197,NA,77,7,"Other"
-5.92083333333333,35.7041666666667,27.7003009608201,27.7003009608201,NA,-0.0847973505025602,-0.0847973505025602,NA,24,7,"Other"
-5.9125,35.7041666666667,27.8003013422899,27.8003013422899,NA,-0.0847973505025602,-0.0847973505025602,NA,24,7,"Other"
-5.90416666666667,35.7041666666667,27.9002998164109,27.9002998164109,NA,-0.0846035520530417,-0.0846035520530417,NA,26,7,"Other"
-5.89583333333333,35.7041666666667,28.0003001978807,28.0003001978807,NA,-0.0844097536035231,-0.0844097536035231,NA,28,7,"Other"
-5.8875,35.7041666666667,28.0003001978807,28.0003001978807,NA,-0.0832469629064121,-0.0832469629064121,NA,40,7,"Other"
-5.87916666666667,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.080146187714116,-0.080146187714116,NA,72,7,"Other"
-5.87083333333333,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.0782082032189309,-0.0782082032189309,NA,92,7,"Other"
-5.8625,35.7041666666667,28.2003009608201,28.2003009608201,NA,-0.0811151799617085,-0.0811151799617085,NA,62,7,"Other"
-5.85416666666667,35.7041666666667,28.3003013422899,28.3003013422899,NA,-0.0821810714340603,-0.0821810714340603,NA,51,7,"Other"
-5.84583333333333,35.7041666666667,28.3003013422899,28.3003013422899,NA,-0.0827624667826158,-0.0827624667826158,NA,45,7,"Other"
-5.8375,35.7041666666667,28.4002998164109,28.4002998164109,NA,-0.0831500636816528,-0.0831500636816528,NA,41,7,"Other"
-5.82916666666667,35.7041666666667,28.5003001978807,28.5003001978807,NA,-0.0841190559292454,-0.0841190559292454,NA,31,7,"Other"
-5.82083333333333,35.7041666666667,28.5003001978807,28.5003001978807,NA,-0.0811151799617085,-0.0811151799617085,NA,62,7,"Other"
-5.8125,35.7041666666667,28.6003005793504,28.6003005793504,NA,-0.0815996760855048,-0.0815996760855048,NA,57,7,"Other"
-5.80416666666667,35.7041666666667,28.6003005793504,28.6003005793504,NA,-0.0825686683330973,-0.0825686683330973,NA,47,7,"Other"
-5.79583333333333,35.7041666666667,28.7003009608201,28.7003009608201,NA,-0.0785958001179679,-0.0785958001179679,NA,88,7,"Other"
-5.7875,35.7041666666667,28.7003009608201,28.7003009608201,NA,-0.0800492884893567,-0.0800492884893567,NA,73,7,"Other"
-5.77916666666667,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0777237070951346,-0.0777237070951346,NA,97,7,"Other"
-5.77083333333333,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0811151799617085,-0.0811151799617085,NA,62,7,"Other"
-5.7625,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0772392109713383,-0.0772392109713383,NA,102,7,"Other"
-5.75416666666667,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0754950249256718,-0.0754950249256718,NA,120,7,"Other"
-5.74583333333333,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0725880481828941,-0.0725880481828941,NA,150,7,"Other"
-5.7375,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0747198311275977,-0.0747198311275977,NA,128,7,"Other"
-5.72916666666667,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0781113039941716,-0.0781113039941716,NA,93,7,"Other"
-5.72083333333333,35.7041666666667,28.8003013422899,28.8003013422899,NA,-0.0730725443066904,-0.0730725443066904,NA,145,7,"Other"
-5.7125,35.7041666666667,28.7003009608201,28.7003009608201,NA,-0.0684213815182462,-0.0684213815182462,NA,193,7,"Other"
-5.70416666666667,35.7041666666667,28.7003009608201,28.7003009608201,NA,-0.0711345598115053,-0.0711345598115053,NA,165,7,"Other"
-5.69583333333333,35.7041666666667,28.6003005793504,28.6003005793504,NA,-0.0719097536095794,-0.0719097536095794,NA,157,7,"Other"
-5.6875,35.7041666666667,28.6003005793504,28.6003005793504,NA,-0.0742353350038014,-0.0742353350038014,NA,133,7,"Other"
-5.67916666666667,35.7041666666667,28.6003005793504,28.6003005793504,NA,-0.0746229319028385,-0.0746229319028385,NA,129,7,"Other"
-5.67083333333333,35.7041666666667,28.6003005793504,28.6003005793504,NA,-0.0713283582610238,-0.0713283582610238,NA,163,7,"Other"
-5.6625,35.7041666666667,28.5003001978807,28.5003001978807,NA,-0.0689058776420425,-0.0689058776420425,NA,188,7,"Other"
-5.65416666666667,35.7041666666667,28.5003001978807,28.5003001978807,NA,-0.0662895985735426,-0.0662895985735426,NA,215,7,"Other"
-5.64583333333333,35.7041666666667,28.5003001978807,28.5003001978807,NA,-0.0623167303584132,-0.0623167303584132,NA,256,7,"Other"
-5.6375,35.7041666666667,28.5003001978807,28.5003001978807,NA,-0.0561151799738209,-0.0561151799738209,NA,320,7,"Other"
-5.62916666666667,35.7041666666667,28.4002998164109,28.4002998164109,NA,-0.0514640171853767,-0.0514640171853767,NA,368,7,"Other"
-5.62083333333333,35.7041666666667,28.3003013422899,28.3003013422899,NA,-0.0599911489641911,-0.0599911489641911,NA,280,7,"Other"
-5.6125,35.7041666666667,28.3003013422899,28.3003013422899,NA,-0.0624136295831724,-0.0624136295831724,NA,255,7,"Other"
-5.60416666666667,35.7041666666667,28.2003009608201,28.2003009608201,NA,-0.0693903737658387,-0.0693903737658387,NA,183,7,"Other"
-5.59583333333333,35.7041666666667,28.2003009608201,28.2003009608201,NA,-0.0628012264822094,-0.0628012264822094,NA,251,7,"Other"
-5.5875,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.0575686683452097,-0.0575686683452097,NA,305,7,"Other"
-5.57916666666667,35.7041666666667,28.0003001978807,28.0003001978807,NA,-0.0512702187358582,-0.0512702187358582,NA,370,7,"Other"
-5.57083333333333,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.0559213815243024,-0.0559213815243024,NA,322,7,"Other"
-5.5625,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.0587314590423208,-0.0587314590423208,NA,293,7,"Other"
-5.55416666666667,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.0597004512899133,-0.0597004512899133,NA,283,7,"Other"
-5.54583333333333,35.7041666666667,28.0003001978807,28.0003001978807,NA,-0.0585376605928023,-0.0585376605928023,NA,295,7,"Other"
-5.5375,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.0618322342346169,-0.0618322342346169,NA,261,7,"Other"
-5.52916666666667,35.7041666666667,28.1003005793504,28.1003005793504,NA,-0.0598942497394318,-0.0598942497394318,NA,281,7,"Other"
